"year","artist_name","song_title","release_week","weeks_charted_all_time","peak_rank","pandora_id","initial_match","gender","register","genre","spoken","falsetto"
2013,"Casey James","Crying On A Suitcase","2013-01-05",9,88,1945982,"True","male",6,"Country",0,0
2013,"Cassadee Pope","Cry","2013-01-05",1,60,2133068,"True","female",7,"Pop",0,0
2013,"Cassadee Pope","Over You","2012-12-08",2,25,2133064,"True","female",7,"Pop",0,0
2013,"Cassadee Pope","Wasting All These Tears","2013-06-22",20,37,2228101,"True","female",6,"Country",0,3
2013,"Charlie Worsham","Could It Be","2013-09-28",2,94,2287166,"True","male",8,"Country",0,2
2013,"Chase Rice","Ready Set Roll","2013-10-26",21,54,12541713,"True","male",8,"Country",2,0
2013,"Cher Lloyd Featuring Becky G","Oath","2012-12-15",2,73,2085363,"True","female",5,"Pop",0,0
2013,"Chief Keef","Love Sosa","2012-12-29",14,56,2128770,"True","male",4,"Rap/Hip hop",6,0
2013,"Childish Gambino","I. Crawl","2013-12-21",1,86,5589584,"True","male",3,"Rap/Hip hop",9,2
2013,"Childish Gambino","V. 3005","2013-12-28",20,64,2726661,"True","female",7,"Rap/Hip hop",0,0
2013,"Chris Brown","Don't Judge Me","2012-11-17",20,67,2014330,"True","male",5,"R&B",2,0
2013,"Chris Brown","Don't Wake Me Up","2012-06-09",28,10,2014338,"True","male",7,"R&B",3,0
2013,"Chris Brown","Fine China","2013-04-20",16,31,2698975,"True","male",9,"R&B",3,3
2013,"Chris Brown Featuring Aaliyah","Don't Think They Know","2013-07-13",2,81,2698974,"True","duet",7,"R&B",0,2
2013,"Chris Brown Featuring Nicki Minaj","Love More","2013-08-10",26,23,2698973,"True","male",8,"R&B",3,2
2013,"Chris Cagle","Let There Be Cowgirls","2013-02-09",3,96,2005300,"True","male",6,"Country",0,0
2013,"Chris Young","Aw Naw","2013-08-03",20,45,2481353,"True","male",6,"Country",0,0
2013,"Chris Young","I Can Take It From There","2013-02-23",12,63,1754799,"True","male",5,"Country",0,0
2013,"Ciara","Body Party","2013-05-11",20,22,7128418,"True","female",8,"Pop",0,0
2013,"Ciara Featuring Nicki Minaj","I'm Out","2013-07-20",5,44,7128415,"True","female",5,"R&B",2,0
2013,"Coldplay","Atlas","2013-09-21",2,69,7070626,"True","male",4,"Rock",0,2
2013,"Cole Swindell","Chillin' It","2013-11-02",20,28,2212232,"True","male",5,"Country",0,0
2013,"Craig Campbell","Outta My Head","2013-09-28",5,90,2208931,"True","male",5,"Country",0,0
2013,"Daft Punk Featuring Pharrell Williams","Get Lucky","2013-05-04",29,2,2198273,"True","male",8,"Pop",3,5
2013,"Danielle Bradbery","Born To Fly","2013-07-06",1,75,2240734,"True","female",7,"Country",0,0
2013,"Danielle Bradbery","Grandpa (Tell Me 'Bout The Good Old Days)","2013-06-15",1,89,2240729,"True","female",8,"Country",0,0
2013,"Danielle Bradbery","Heads Carolina, Tails California","2013-06-08",1,91,2240728,"True","female",6,"Country",0,0
2013,"Danielle Bradbery","Maybe It Was Memphis","2013-05-25",2,92,2240726,"True","female",6,"Country",0,0
2013,"Danielle Bradbery","Please Remember Me","2013-06-29",1,91,2240733,"True","female",8,"Country",0,0
2013,"Danielle Bradbery","The Heart Of Dixie","2013-08-03",13,58,2256597,"True","female",6,"Country",0,0
2013,"Danielle Bradbery","Who I Am","2013-06-29",1,78,2240732,"True","female",7,"Country",0,0
2013,"Darius Rucker","Radio","2013-11-02",15,65,2217682,"True","male",5,"Country",0,0
2013,"Darius Rucker","Wagon Wheel","2013-02-02",26,15,2217680,"True","male",5,"Country",0,0
2013,"Daughtry","Waiting For Superman","2013-10-05",17,66,2317564,"True","male",7,"Rock",2,0
2013,"David Guetta Featuring Ne-Yo & Akon","Play Hard","2013-06-08",9,64,2064047,"True","male",6,"Dance",4,0
2013,"David Nail","Whatever She's Got","2013-10-19",21,35,2457605,"True","male",6,"Country",0,0
2013,"Demi Lovato","Heart Attack","2013-03-16",20,10,2211975,"True","female",8,"Pop",0,0
2013,"Demi Lovato","Let It Go","2013-12-14",20,38,15238597,"True","female",4,"Pop",0,0
2013,"Demi Lovato","Made In The USA","2013-08-03",2,80,2211976,"True","female",6,"Pop",0,0
2013,"Demi Lovato Featuring Cher Lloyd","Really Don't Care","2013-06-01",18,26,2211982,"True","female",7,"Pop",3,0
2013,"Dierks Bentley","Tip It On Back","2012-11-17",16,66,2053481,"True","male",3,"Country",2,0
2013,"DJ Drama Featuring 2 Chainz, Meek Mill & Jeremih","My Moment","2012-10-20",7,89,7763224,"True","male",5,"Rap/Hip hop",10,0
2013,"DJ Drama Featuring Wale, Tyga & Roscoe Dash","So Many Girls","2013-03-30",1,90,3069469,"True",NULL,NULL,NULL,NULL,NULL
2013,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne","No New Friends (SFTB Remix)","2013-05-11",19,37,2350961,"True","male",6,"Rap/Hip hop",4,0
2013,"Drake","Come Thru","2013-10-12",1,87,2321944,"True","male",4,"Rap/Hip hop",5,0
2013,"Drake","Furthest Thing","2013-10-12",2,56,2321932,"True","male",2,"Rap/Hip hop",6,0
2013,"Drake","Own It","2013-10-12",1,78,2321935,"True","male",4,"Rap/Hip hop",5,0
2013,"Drake","Started From The Bottom","2013-02-23",22,6,2321933,"True","male",6,"Rap/Hip hop",7,0
2013,"Drake","The Language","2013-10-12",20,51,2321940,"True","male",3,"Rap/Hip hop",6,0
2013,"Drake","Too Much","2013-10-12",1,64,2321942,"True","male",4,"Rap/Hip hop",10,0
2013,"Drake","Tuscan Leather","2013-10-12",1,81,2321931,"True","male",5,"Rap/Hip hop",10,0
2013,"Drake","Worst Behavior","2013-10-12",11,89,2321936,"True","male",5,"Rap/Hip hop",10,0
2013,"Drake","Wu-Tang Forever","2013-09-28",3,52,2321934,"True","male",6,"Rap/Hip hop",5,0
2013,"Drake Featuring 2 Chainz & Big Sean","All Me","2013-10-12",20,20,2321945,"True","male",4,"Rap/Hip hop",5,0
2013,"Drake Featuring JAY-Z","Pound Cake / Paris Morton Music 2","2013-10-12",10,65,2321943,"True","male",4,"Rap/Hip hop",10,0
2013,"Drake Featuring Jhene Aiko","From Time","2013-10-12",2,67,2321937,"True","male",3,"Rap/Hip hop",10,0
2013,"Drake Featuring Majid Jordan","Hold On, We're Going Home","2013-08-24",33,4,2321938,"True","male",8,"Rap/Hip hop",4,0
2013,"Easton Corbin","All Over The Road","2013-05-25",20,51,2065555,"True","male",6,"Country",0,0
2013,"Ed Sheeran","Lego House","2013-04-13",16,42,5502916,"True","male",5,"Pop",0,0
2013,"Ed Sheeran","The A Team","2012-07-28",33,16,5502908,"True","male",6,"Pop",0,0
2013,"Eli Young Band","Drunk Last Night","2013-07-13",20,41,2457693,"True","male",6,"Country",0,0
2013,"Ellie Goulding","Anything Could Happen","2012-10-27",20,47,5664734,"True","female",5,"Pop",0,2
2013,"Ellie Goulding","Burn","2013-08-10",36,13,5664728,"True","female",7,"Pop",0,4
2013,"Ellie Goulding","Lights","2011-08-20",57,2,1574222,"True","female",7,"Pop",0,4
2013,"Emblem3","Chloe (You're The One I Want)","2013-08-10",3,93,2269400,"True","male",7,"Pop",0,0
2013,"Emeli Sande","Next To Me","2013-03-09",20,25,5591481,"True","female",5,"Pop",0,3
2013,"Eminem","Berzerk","2013-09-14",20,3,2362415,"True","male",7,"Rap/Hip hop",7,0
2013,"Eminem","Rap God","2013-11-02",20,7,2362416,"True","male",7,"Rap/Hip hop",10,0
2013,"Eminem","Survival","2013-10-26",14,16,2362412,"True","male",8,"Rap/Hip hop",10,0
2013,"Eminem Featuring Rihanna","The Monster","2013-11-16",29,1,2360267,"True","male",7,"Rap/Hip hop",9,0
2013,"Eminem Featuring Sia","Beautiful Pain","2013-11-23",1,99,2362368,"True","male",5,"Rap/Hip hop",7,0
2013,"Enrique Iglesias","Heart Attack","2013-12-14",2,88,7513751,"True","male",9,"Pop",0,5
2013,"Enrique Iglesias","Turn The Night Up","2013-08-17",6,61,7513719,"True","male",8,"Pop",5,0
2013,"Enrique Iglesias Featuring Romeo Santos","Loco","2013-09-14",4,80,7513744,"True","male",6,"Latin",0,0
2013,"Enya","Only Time","2001-07-14",32,10,5506298,"True","female",6,"Pop",0,0
2013,"Eric Church","Creepin'","2012-09-08",20,56,2188908,"True","male",4,"Country",0,0
2013,"Eric Church","Like Jesus Does","2013-03-09",17,59,1763820,"True","male",4,"Country",0,0
2013,"Eric Church","The Outsiders","2013-11-09",7,51,2436873,"True","male",6,"Country",0,0
2013,"Eric Paslay","Friday Night","2013-11-02",20,47,2435761,"True","male",6,"Country",0,0
2013,"Fabolous Featuring Chris Brown","Ready","2013-04-27",8,93,2148571,"True","male",6,"Rap/Hip hop",8,0
2013,"Fall Out Boy","Alone Together","2013-12-14",8,71,2193473,"True","male",8,"Rock",2,0
2013,"Fall Out Boy","My Songs Know What You Did In The Dark (Light Em Up)","2013-02-23",26,13,2193472,"True","male",7,"Rock",0,0
2013,"Fall Out Boy","The Phoenix","2013-04-13",1,80,2193471,"True","male",8,"Rock",3,3
2013,"Fantasia Featuring Kelly Rowland & Missy Elliott","Without Me","2013-07-20",2,74,2196861,"True","female",6,"R&B",0,0
2013,"Fergie, Q-Tip & GoonRock","A Little Party Never Killed Nobody (All We Got)","2013-06-01",2,77,2270717,"True",NULL,NULL,NULL,NULL,NULL
2013,"Fifth Harmony","Miss Movin' On","2013-08-03",11,76,2252528,"True","female",5,"Pop",0,0
2013,"Flo Rida","I Cry","2012-10-13",21,6,5493387,"True","male",5,"Rap/Hip hop",10,0
2013,"Florida Georgia Line","Get Your Shine On","2013-02-09",20,27,2381885,"True","male",5,"Country",0,0
2013,"Florida Georgia Line","Round Here","2013-06-29",20,28,2122126,"True","male",7,"Country",2,0
2013,"Florida Georgia Line","Stay","2013-11-02",20,28,2122130,"True","male",7,"Country",0,0
2013,"Florida Georgia Line Featuring Luke Bryan","This Is How We Roll","2013-12-14",28,15,2381894,"True","male",5,"Country",7,0
2013,"Florida Georgia Line Featuring Nelly","Cruise","2012-09-01",54,4,2381883,"True","male",5,"Country",0,0
2013,"Frank Ocean","Thinkin Bout You","2012-07-28",28,32,2019938,"True","male",5,"R&B",0,5
2013,"Frankie Ballard","Helluva Life","2013-12-21",20,51,2476281,"True","male",6,"Country",0,0
2013,"French Montana","Ain't Worried About Nothin","2013-07-06",13,63,2216865,"True","male",6,"Rap/Hip hop",10,0
2013,"French Montana Featuring Nicki Minaj","Freaks","2013-03-30",7,77,2219545,"True","male",6,"Rap/Hip hop",8,0
2013,"fun.","Carry On","2013-01-19",20,20,7505315,"True","male",7,"Pop",0,0
2013,"fun.","Some Nights","2012-03-10",56,3,7505306,"True","male",6,"Pop",0,0
2013,"Future","Honest","2013-09-28",17,55,2494384,"True","male",5,"Rap/Hip hop",6,0
2013,"Future","Neva End","2012-12-22",20,52,2115619,"True","male",5,"Rap/Hip hop",6,0
2013,"Future","Turn On The Lights","2012-08-25",20,50,2115615,"True","male",8,"Rap/Hip hop",5,0
2013,"Future Featuring Lil Wayne","Karate Chop (Remix)","2013-03-09",12,82,2494397,"True","male",5,"Rap/Hip hop",6,0
2013,"Game Featuring Chris Brown, Tyga, Wiz Khalifa & Lil Wayne","Celebration","2012-10-06",12,81,7517745,"True","male",4,"Rap/Hip hop",0,0
2013,"Gary Allan","Every Storm (Runs Out Of Rain)","2012-10-20",20,26,2147548,"True","male",6,"Country",0,0
2013,"Gavin DeGraw","Best I Ever Had","2013-10-05",5,75,2346106,"True","male",9,"Pop",2,0
2013,"George Strait","Give It All We Got Tonight","2012-12-08",20,43,2213956,"True","male",5,"Country",0,0
2013,"Glee Cast","Let Me Love You (Until You Learn To Love Yourself)","2013-02-16",1,91,7140046,"True",NULL,NULL,NULL,NULL,NULL
2013,"Glee Cast","Make You Feel My Love","2013-10-26",1,84,2342038,"True","female",5,"Pop",0,0
2013,"Gloriana","Can't Shake You","2013-05-25",4,83,2035295,"True","male",6,"Country",0,0
2013,"Gotye Featuring Kimbra","Somebody That I Used To Know","2012-01-21",59,1,5547582,"True","male",4,"Pop",0,2
2013,"Green Shoe Studio Featuring Jacob Colgan & Fred Stobaugh","Oh Sweet Lorraine","2013-09-14",1,42,5971788,"False",NULL,NULL,NULL,NULL,NULL
2013,"Greg Bates","Did It For The Girl","2012-10-06",16,66,2020487,"True","male",5,"Country",0,0
2013,"Hadouken!","Levitate","2013-03-16",15,69,15206331,"True","#N/A",0,"Dance",0,0
2013,"Hunter Hayes","I Want Crazy","2013-04-27",20,19,2190166,"True","male",5,"Country",0,0
2013,"Hunter Hayes","Somebody's Heartbreak","2012-12-08",20,54,2238032,"True","male",5,"Country",0,0
2013,"Hunter Hayes","Wanted","2012-05-12",46,16,2238028,"True","male",5,"Country",0,2
2013,"Hunter Hayes Featuring Jason Mraz","Everybody's Got Somebody But Me","2013-11-23",9,77,2238035,"True","male",5,"Country",0,0
2013,"Hustle Gang Featuring T.I., B.o.B, Kendrick Lamar & Kris Stephens","Memories Back Then","2013-05-11",2,88,10959601,"True","female",7,"Rap/Hip hop",0,3
2013,"Icona Pop Featuring Charli XCX","I Love It","2013-02-16",29,7,2321976,"True","female",7,"Dance",5,0
2013,"Idina Menzel","Let It Go","2013-12-14",33,5,14884346,"True",NULL,NULL,NULL,NULL,NULL
2013,"Imagine Dragons","Demons","2013-01-26",61,6,2158143,"True","male",8,"Pop",0,4
2013,"Imagine Dragons","It's Time","2012-06-23",47,15,2158142,"True","male",6,"Rock",0,0
2013,"Imagine Dragons","Monster","2013-10-05",1,78,4585441,"True","male",7,"Pop",0,3
2013,"Imagine Dragons","Radioactive","2012-08-18",87,3,2158140,"True","male",8,"Pop",2,0
2013,"J. Cole Featuring Miguel","Power Trip","2013-03-02",29,19,2238062,"True","male",3,"Rap/Hip hop",10,0
2013,"J. Cole Featuring TLC","Crooked Smile","2013-07-06",20,27,2238072,"True","male",5,"Rap/Hip hop",8,0
2013,"J. Dash","Wop","2013-04-06",15,51,9010262,"True","male",2,"Rap/Hip hop",5,0
2013,"Jack Johnson","I Got You","2013-06-29",1,88,2315215,"True","male",4,"Pop",0,0
2013,"Jacquie Lee","Angel","2013-12-28",1,87,5790480,"True","female",7,"Pop",0,0
2013,"Jake Owen","Anywhere With You","2013-04-06",20,46,1797284,"True","male",5,"Country",0,0
2013,"Jake Owen","Days Of Gold","2013-10-26",9,83,11063142,"True","male",5,"Country",2,0
2013,"Jake Owen","The One That Got Away","2012-08-25",20,51,1797294,"True","male",5,"Country",0,0
2013,"James Wolpert","A Case Of You","2013-11-23",1,72,2364522,"True","male",7,"Pop",0,2
2013,"Jana Kramer","Whiskey","2011-05-14",2,94,1706328,"True","female",6,"Country",0,0
2013,"Jason Aldean",1994,"2013-03-30",11,52,2090078,"True","male",7,"Country",4,0
2013,"Jason Aldean","Night Train","2012-11-03",20,26,2090077,"True","male",5,"Country",0,0
2013,"Jason Aldean","When She Says Baby","2013-12-14",20,38,2090070,"True","male",6,"Country",0,0
2013,"Jason Aldean With Luke Bryan & Eric Church","The Only Way I Know","2012-11-24",20,40,2090074,"True","male",3,"Pop",5,0
2013,"Jason Derulo","Marry Me","2013-10-19",17,26,12650945,"True","male",5,"Pop",0,3
2013,"Jason Derulo","The Other Side","2013-05-04",21,18,2480183,"True","male",8,"Pop",0,2
2013,"Jay Z Featuring Beyonce","Part II (On The Run)","2013-07-27",16,77,2252978,"True","male",6,"Rap/Hip hop",10,0
2013,"Jay Z Featuring Frank Ocean","Oceans","2013-07-27",1,83,2252972,"True","male",5,"Rap/Hip hop",10,0
2013,"Jay Z Featuring Justin Timberlake","Holy Grail","2013-07-27",27,4,2252968,"True","male",5,"Rap/Hip hop",10,0
2013,"Jay Z Featuring Rick Ross","F*ckwithmeyouknowigotit","2013-07-27",9,64,15678286,"False","male",7,"Rap/Hip hop",10,0
2013,"JAY-Z","Crown","2013-07-27",1,100,2252975,"True","male",6,"Rap/Hip hop",10,0
2013,"JAY-Z","Picasso Baby","2013-07-27",1,91,2252969,"True","male",6,"Rap/Hip hop",10,0
2013,"JAY-Z","Tom Ford","2013-07-27",20,39,2252970,"True","male",5,"Rap/Hip hop",10,0
2013,"Jennifer Lopez Featuring Pitbull","Live It Up","2013-05-25",6,60,2215443,"True","duet",7,"Pop",3,0
2013,"Joe Budden Featuring Lil Wayne & Tank","She Don't Put It Down","2013-03-02",1,96,2091182,"True","male",7,"Rap/Hip hop",8,0
2013,"Joe Nichols","Sunny And 75","2013-09-14",20,39,2339158,"True","male",2,"Country",2,0
2013,"John Legend","All Of Me","2013-09-21",59,1,2302830,"True","male",7,"R&B",0,3
2013,"John Mayer","Paper Doll","2013-07-06",1,77,2286300,"True","male",5,"Pop",0,0
2013,"John Mayer","Wildfire","2013-08-03",3,85,2286297,"True","male",5,"Pop",2,4
2013,"John Mayer Featuring Katy Perry","Who You Love","2013-12-21",2,48,2286302,"True","duet",4,"Rock",0,0
2013,"John Newman","Love Me Again","2013-12-07",18,30,10764244,"True","male",4,"Pop",2,0
2013,"Jon Pardi","Up All Night","2013-11-30",13,56,2433247,"True","male",6,"Country",2,0
2013,"Jonas Brothers","Pom Poms","2013-04-20",1,60,2187171,"True","male",8,"Pop",0,0
2013,"Jonn Hart Featuring IamSU!","Who Booty","2012-12-29",15,66,2046044,"True","male",5,"R&B",5,0
2013,"Juicy J Featuring Big Sean & Young Jeezy","Show Out","2013-03-23",8,75,2297064,"True","male",5,"Rap/Hip hop",10,0
2013,"Juicy J Featuring Lil Wayne & 2 Chainz","Bandz A Make Her Dance","2012-09-29",20,29,2300509,"True","male",5,"Rap/Hip hop",10,0
2013,"Juicy J Featuring Wale & Trey Songz","Bounce It","2013-09-14",19,74,2297060,"True","male",3,"Rap/Hip hop",10,0
2013,"Justin Bieber","All Bad","2013-11-30",1,50,2402680,"True","male",7,"Pop",3,0
2013,"Justin Bieber","All That Matters","2013-11-02",8,24,2402676,"True","male",5,"Pop",3,0
2013,"Justin Bieber","As Long As You Love Me (Acoustic)","2013-02-16",1,98,2150679,"True","male",8,"Pop",2,5
2013,"Justin Bieber","Bad Day","2013-11-23",1,53,2402679,"True","male",8,"Pop",0,4
2013,"Justin Bieber","Change Me","2013-12-21",1,59,2402683,"True","male",8,"Pop",0,4
2013,"Justin Bieber","Heartbreaker","2013-10-19",2,13,2402675,"True","male",5,"Pop",3,0
2013,"Justin Bieber","Hold Tight","2013-11-09",1,29,2402677,"True","male",5,"R&B",0,0
2013,"Justin Bieber","Nothing Like Us","2013-02-16",2,59,2150688,"True","male",8,"Pop",0,0
2013,"Justin Bieber","Recovery","2013-11-16",1,41,2402678,"True","male",8,"Pop",0,0
2013,"Justin Bieber","Roller Coaster","2013-12-14",1,47,2402682,"True","male",5,"Pop",0,0
2013,"Justin Bieber Featuring Big Sean","As Long As You Love Me","2012-06-30",29,6,1997727,"True","male",5,"Pop",2,3
2013,"Justin Bieber Featuring Chance The Rapper","Confident","2013-12-28",3,41,2402684,"True","male",5,"Pop",2,0
2013,"Justin Bieber Featuring Ludacris","All Around The World","2012-06-23",9,22,7095264,"True","male",6,"Pop",4,0
2013,"Justin Bieber Featuring Nicki Minaj","Beauty And A Beat","2012-07-07",24,5,1997734,"True","male",7,"Pop",0,2
2013,"Justin Bieber Featuring R. Kelly","PYD","2013-12-07",1,54,2402681,"True","duet",7,"Pop",0,6
2013,"Justin Moore","Point At You","2013-06-15",19,53,2315160,"True","male",7,"Country",0,0
2013,"Justin Moore","Til My Last Day","2012-09-29",20,51,1733663,"True","male",7,"Rock",2,0
2013,"Justin Timberlake","Mirrors","2013-03-02",42,2,15302884,"True","male",7,"Pop",0,2
2013,"Justin Timberlake","Pusher Love Girl","2013-04-06",2,64,15302889,"True","male",8,"R&B",3,6
2013,"Justin Timberlake","Take Back The Night","2013-07-27",13,29,15302897,"True","male",9,"Pop",4,5
2013,"Justin Timberlake","TKO","2013-10-05",17,36,2321237,"True","male",8,"Pop",0,5
2013,"Justin Timberlake Featuring JAY Z","Suit & Tie","2013-01-26",26,3,15302887,"True","male",9,"Pop",4,5
2013,"K. Michelle","V.S.O.P.","2013-10-26",4,89,2280384,"True","female",8,"R&B",0,3
2013,"Kacey Musgraves","Merry Go 'round","2012-12-29",15,63,2178267,"True","male",6,"Country",0,0
2013,"Kanye West","Black Skinhead","2013-07-06",4,69,2238115,"True","male",5,"Rap/Hip hop",10,0
2013,"Kanye West","Blood On The Leaves","2013-07-06",2,89,2238116,"True","male",5,"Rap/Hip hop",7,0
2013,"Kanye West","Bound 2","2013-12-07",6,12,2238117,"True","male",5,"Rap/Hip hop",10,0
2013,"Kanye West","New Slaves","2013-07-06",2,56,2238122,"True","male",4,"Rap/Hip hop",10,0
2013,"Kanye West Featuring Cam'ron & Consequence","Gone","2013-10-19",1,18,314458,"True","male",5,"Rap/Hip hop",10,0
2013,"Kanye West, Jay-Z, Big Sean","Clique","2012-09-22",22,12,2067405,"True","male",5,"Rap/Hip hop",10,0
2013,"Karmin","Acapella","2013-07-27",8,72,2464285,"True","female",6,"Pop",0,0
2013,"Katy Perry","Roar","2013-08-24",35,1,2281601,"True","female",5,"Pop",3,0
2013,"Katy Perry","Unconditionally","2013-11-09",20,14,5689659,"True",NULL,NULL,NULL,NULL,NULL
2013,"Katy Perry","Walking On Air","2013-10-19",1,34,2353821,"True","female",7,"Dance",0,3
2013,"Katy Perry Featuring Juicy J","Dark Horse","2013-10-05",57,1,2353823,"True","female",6,"Pop",2,0
2013,"Ke$ha","C'mon","2013-01-05",16,27,16632496,"True","female",7,"Pop",5,0
2013,"Ke$ha","Die Young","2012-10-13",22,2,16632481,"True","female",5,"Pop",0,0
2013,"Ke$ha Featuring will.i.am Or Juicy J","Crazy Kids","2013-06-15",13,40,16632499,"True","female",4,"Pop",4,2
2013,"Keith Urban","Little Bit Of Everything","2013-06-01",20,33,2306892,"True","male",7,"Country",0,0
2013,"Keith Urban And Miranda Lambert","We Were Us","2013-09-28",20,26,2306887,"True","duet",7,"Country",0,0
2013,"Kelly Clarkson","Catch My Breath","2012-11-03",24,19,2112980,"True","female",8,"Pop",0,0
2013,"Kelly Clarkson","People Like Us","2013-06-01",10,65,2112981,"True","female",6,"Pop",0,0
2013,"Kelly Clarkson","Underneath The Tree","2013-12-21",4,44,2359732,"True",NULL,NULL,NULL,NULL,NULL
2013,"Kelly Clarkson Featuring Vince Gill","Don't Rush","2012-11-17",3,87,2112734,"True","female",5,"Pop",0,0
2013,"Kelly Rowland","Kisses Down Low","2013-03-23",13,72,7521992,"True","female",5,"R&B",4,0
2013,"Kelly Rowland Featuring Lil Wayne","Ice","2012-09-15",12,88,2058300,"True","female",7,"R&B",3,3
2013,"Kendrick Lamar","Bitch, Don't Kill My Vibe","2013-01-26",21,32,7190195,"True","male",3,"Rap/Hip hop",8,0
2013,"Kendrick Lamar","Swimming Pools (Drank)","2012-08-18",29,17,5547518,"True","male",7,"Pop",5,0
2013,"Kendrick Lamar Featuring Drake","Poetic Justice","2012-11-10",24,26,7190199,"True","male",3,"Rap/Hip hop",10,0
2013,"Kendrick Lamar Featuring MC Eiht","m.A.A.d City","2012-11-10",3,75,7395158,"True","male",5,"Rap/Hip hop",10,0
2013,"Kenny Chesney","El Cerrito Place","2012-10-27",13,72,2000351,"True","male",5,"Country",0,0
2013,"Kenny Chesney","Pirate Flag","2013-02-23",18,46,2204711,"True","male",6,"Country",0,0
2013,"Kenny Chesney","When I See This Bar","2013-08-10",7,84,2204712,"True","male",5,"Country",0,0
2013,"Kid Cudi","King Wizard","2013-01-05",2,91,2193886,"True","male",4,"Rap/Hip hop",7,0
2013,"Kid Ink Featuring Chris Brown","Show Me","2013-10-05",31,13,10052673,"True","male",5,"Rap/Hip hop",6,0
2013,"Kid Ink Featuring Meek Mill & Wale","Bad Ass","2013-02-09",1,90,10050486,"True","male",5,"Pop",6,0
2013,"Kip Moore","Beer Money","2012-10-06",20,51,1965067,"True","male",7,"Country",2,0
2013,"Kip Moore","Hey Pretty Girl","2013-04-06",20,41,1965072,"True","male",5,"Country",0,0
2013,"Krewella","Alive","2013-03-02",20,32,2018183,"True","female",6,"Dance",0,0
2013,"Krewella","Live For The Night","2013-07-20",1,100,5575226,"True","female",7,"Dance",4,0
2013,"Labrinth Featuring Emeli Sande","Beneath Your Beautiful","2013-06-08",14,34,2297160,"True","duet",7,"Pop",0,2
2013,"Lady Antebellum","Compass","2013-11-23",20,46,2368168,"True","duet",6,"Country",0,0
2013,"Lady Antebellum","Downtown","2013-02-23",20,29,2368159,"True","female",5,"Country",0,0
2013,"Lady Antebellum","Goodbye Town","2013-07-13",11,80,2368157,"True","male",4,"Country",0,0
2013,"Lady Gaga","Applause","2013-08-31",23,4,2282625,"True","female",8,"Pop",0,0
2013,"Lady Gaga","Dope","2013-11-23",2,8,16618326,"True","female",8,"Pop",0,0
2013,"Lady Gaga","Venus","2013-11-16",1,32,16618304,"True","female",9,"Pop",3,0
2013,"Lady Gaga Featuring R. Kelly","Do What U Want","2013-11-09",19,13,6616541,"True","duet",8,"Pop",2,0
2013,"Lana Del Rey","Young And Beautiful","2013-05-11",21,22,2201386,"True","female",5,"Pop",0,0
2013,"Lana Del Rey & Cedric Gervais","Summertime Sadness","2013-07-27",23,6,1913417,"True","female",3,"Rock",2,2
2013,"Lea Michele","Cannonball","2013-12-28",1,75,2388595,"True","female",4,"Pop",0,0
2013,"Lee Brice","I Drive Your Truck","2013-01-19",20,47,1965097,"True","male",6,"Country",0,0
2013,"Lee Brice","Parking Lot Party","2013-07-13",20,62,1965095,"True","male",5,"Country",0,0
2013,"Lifehouse Featuring Natasha Bedingfield","Between The Raindrops","2012-09-29",2,79,2124893,"True","duet",6,"Pop",0,2
2013,"Lil Wayne Featuring 2 Chainz","Rich As F**k","2013-04-06",20,38,6570025,"False",NULL,NULL,NULL,NULL,NULL
2013,"Lil Wayne Featuring Detail","No Worries","2012-09-22",22,29,5665299,"True","male",7,"Rap/Hip hop",8,0
2013,"Lil Wayne Featuring Drake & Future","Love Me","2013-02-02",22,9,5665305,"True","male",6,"Rap/Hip hop",7,0
2013,"Linkin Park X Steve Aoki","A Light That Never Comes","2013-10-05",1,65,2359332,"True","male",4,"Dance",10,0
2013,"Little Big Town","Tornado","2012-11-24",20,51,2062327,"True","female",5,"Country",0,0
2013,"Little Big Town","Your Side Of The Bed","2013-08-31",1,96,2062325,"True","duet",6,"Country",0,0
2013,"Little Mix","Wings","2013-04-20",9,79,2215767,"True","female",5,"Pop",0,0
2013,"Lorde","Royals","2013-07-20",44,1,2328775,"True","female",4,"Pop",0,0
2013,"Lorde","Team","2013-10-12",38,6,2328778,"True","female",6,"Pop",2,0
2013,"Lorde","Tennis Court","2013-10-19",18,71,2328773,"True","female",4,"Pop",2,0
2013,"Ludacris","Helluva Night","2013-09-07",1,96,5715180,"True","male",5,"Rap/Hip hop",10,0
2013,"Ludacris Featuring Kelly Rowland","Representin'","2012-12-15",4,97,2090149,"True","male",6,"Rap/Hip hop",10,0
2013,"Ludacris Featuring Usher & David Guetta","Rest Of My Life","2012-11-24",10,72,11689830,"True","male",4,"Rap/Hip hop",10,0
2013,"Luke Bryan","Buzzkill","2013-03-23",2,74,2171960,"True","male",5,"Country",2,0
2013,"Luke Bryan","Crash My Party","2013-04-27",21,18,2280157,"True","male",5,"Country",0,0
2013,"Luke Bryan","Drink A Beer","2013-11-23",20,31,2280160,"True","male",5,"Country",2,0
2013,"Luke Bryan","Kiss Tomorrow Goodbye","2012-09-08",20,29,1780399,"True","male",5,"Country",0,0
2013,"Luke Bryan","That's My Kind Of Night","2013-08-31",21,15,2280155,"True","male",6,"Country",2,0
2013,"Lupe Fiasco & Guy Sebastian","Battle Scars","2012-09-15",20,71,5506331,"True","male",8,"R&B",10,0
